
GLEISI HOFFMANN;107283;PT;PR;13347.76;8554.7;9853.82;8922.97;9778.83;8218.9;8701.33;8586.16
GONZAGA PATRIOTA;74419;PSB;PE;9821.75;6597.7;100611.37;10299.2;6294.56;6076.8;3677.85;5804.7
GUIGA PEIXOTO;204513;PSL;SP;8294.81;4070.22;2785.33;4823.24;4127.74;4382.72;4284.48;4028.95
GUILHERME DERRITE;204531;PP;SP;9902.72;9386.72;9277.66;9467.48;9547.99;9210.97;10170.63;9336.47
GURGEL;204442;PSL;RJ;9094.89;7639.13;6254.36;5957.02;7173.86;4027.04;3442.63;3000.12
GUSTAVO FRUET;73460;PDT;PR;7601.18;4714.0;3130.76;8206.31;2801.74;9357.14;3295.59;3410.77
GUSTINHO RIBEIRO;204408;SOLIDARIEDADE;SE;40400.5;34607.58;36470.14;38371.32;35721.47;33383.64;29389.67;31047.78
GUTEMBERG REIS;204456;MDB;RJ;3201.47;9927.02;8847.56;9181.29;17266.82;8781.43;9097.74;9427.27
HAROLDO CATHEDRAL;204465;PSD;RR;14371.17;10934.62;15818.16;15858.21;16364.27;9438.36;15837.84;12091.3
HEITOR FREIRE;204548;PSL;CE;4225.6;52259.62;16630.69;16372.15;13330.43;28026.03;24700.94;15805.38
HEITOR SCHUCH;178964;PSB;RS;9133.86;8353.96;8355.11;8273.26;8158.28;8092.25;7890.39;7918.54
HELDER SALOMÃO;178873;PT;ES;6036.61;5191.37;5436.75;4930.09;11141.88;5206.96;5072.19;6297.39
HÉLIO COSTA;204373;REPUBLICANOS;SC;9334.71;10208.18;4778.76;7760.25;8410.51;9629.99;6601.34;7946.54
HÉLIO LEITE;178909;DEM;PA;30403.13;22521.71;37577.89;13861.12;24229.9;20181.03;13490.3;26812.54
HELIO LOPES;204444;PSL;RJ;9597.06;5908.67;4951.48;3301.13;4336.65;3807.45;4303.72;4374.01
HENRIQUE FONTANA;73482;PT;RS;6489.17;7722.14;7760.48;7417.67;6599.87;6226.04;7461.33;7380.6
HERCÍLIO COELHO DINIZ;204539;MDB;MG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HERCULANO PASSOS;178981;MDB;SP;22067.33;30782.54;34357.07;25536.14;20961.57;22491.6;18802.81;30455.47
HERMES PARCIANELLO;73772;MDB;PR;4642.71;5209.11;5176.37;4660.88;4624.47;4589.65;4731.78;8297.39
HILDO ROCHA;178884;MDB;MA;4591.51;8887.07;9855.68;28953.61;6099.45;4220.71;13141.06;29155.86
HIRAN GONÇALVES;178959;PP;RR;28578.04;17077.75;29792.66;22293.7;32247.77;38357.57;33121.53;33500.27
HUGO LEAL;141450;PSD;RJ;11024.73;9775.65;9104.16;8702.3;11656.43;10613.92;10351.41;10963.98
HUGO MOTTA;160674;REPUBLICANOS;PB;16804.03;6124.4;21116.55;18616.27;20332.03;15935.1;8916.45;6262.98
IDILVAN ALENCAR;204533;PDT;CE;2150.39;27608.65;18483.74;6141.41;2214.55;3128.84;3122.86;5848.71
IGOR KANNÁRIO;204564;DEM;BA;2236.58;1386.65;3548.79;3713.94;13577.16;5757.34;5797.27;40829.7
IGOR TIMO;204508;PODE;MG;3086.16;8371.1;3635.82;6489.49;33479.75;12878.16;12138.2;12890.6
IRACEMA PORTELLA;67138;PP;PI;15724.17;16473.11;17074.01;17254.94;17781.63;17553.05;16646.66;30436.13
ISNALDO BULHÕES JR.;204436;MDB;AL;20127.45;10357.27;2636.63;2701.86;2412.11;2427.89;1511.07;2017.63
IVAN VALENTE;73531;PSOL;SP;12366.84;9506.4;10510.36;9880.58;18145.33;10093.18;12592.37;9667.12
JANDIRA FEGHALI;74848;PCdoB;RJ;11740.81;11821.43;12048.73;12627.87;11112.12;10955.64;10798.11;11091.81
JAQUELINE CASSOL;108338;PP;RO;7275.52;38662.3;15048.6;6592.79;6335.48;8416.05;7420.02;7285.03
JEFFERSON CAMPOS;74273;PSB;SP;23594.2;16757.41;16537.13;17382.48;16409.1;17413.8;42089.43;17197.15
JERÔNIMO GOERGEN;160570;PP;RS;9243.61;9222.68;9260.99;8990.92;8881.59;9094.02;8734.77;8965.57
JÉSSICA SALES;178839;MDB;AC;49991.07;36827.42;47708.37;40079.68;33345.93;42661.88;37169.49;25502.02
JESUS SÉRGIO;204435;PDT;AC;7940.54;6066.7;3691.6;4557.43;4024.66;18187.39;9078.56;9377.43
JHC;178842;PSB;AL;45864.82;33091.49;25634.2;11966.77;12841.27;8292.45;6130.88;5442.27
JHONATAN DE JESUS;160531;REPUBLICANOS;RR;72200.72;36519.05;34052.41;34382.14;41295.89;43251.0;40859.94;24257.09
JOÃO CAMPOS;74366;REPUBLICANOS;GO;20892.4;19756.88;35380.55;31615.74;27999.28;21045.31;32040.2;23946.12
JOÃO CARLOS BACELAR;141458;PL;BA;6144.79;29205.43;14182.72;17046.86;14710.38;11362.71;17100.35;14505.78
JOÃO DANIEL;178970;PT;SE;22781.21;27994.57;24136.19;24326.79;31013.0;17164.14;37912.54;29085.03
JOÃO H. CAMPOS;204429;PSB;PE;8416.04;8578.25;9780.51;10484.82;10064.69;9885.56;9745.37;9732.81
JOÃO MAIA;141459;PL;RN;4040.52;18872.57;3165.88;2809.85;2687.72;3140.69;37495.21;8494.67
JOÃO MARCELO SOUZA;112437;MDB;MA;2799.77;2861.59;2613.23;5395.45;3194.63;2296.77;3915.07;3776.14
JOÃO ROMA;204576;REPUBLICANOS;BA;11568.74;12180.39;12254.14;14275.22;14238.04;13462.95;14352.81;14034.53
JOAQUIM PASSARINHO;178910;PSD;PA;10147.2;8253.0;8242.4;8350.13;8861.1;8640.98;8501.25;8720.54
JOENIA WAPICHANA;204468;REDE;RR;10103.98;8632.2;8911.79;12205.73;11372.36;10368.37;13272.83;11557.94
JOICE HASSELMANN;204546;PSL;SP;3322.72;3787.82;4590.97;7355.33;6344.53;10677.14;8511.59;6790.61
JORGE BRAZ;205550;REPUBLICANOS;RJ;3510.02;3764.21;5092.01;6240.62;5165.29;5326.78;6310.94;5295.0
JORGE SOLLA;178857;PT;BA;7838.01;8293.3;7692.85;9799.77;10922.79;9413.52;10845.68;9093.39
JOSÉ AIRTON FÉLIX CIRILO;141464;PT;CE;66689.91;24000.84;55627.42;25800.01;29326.83;28575.58;26287.69;22382.19
JOSÉ GUIMARÃES;141470;PT;CE;28166.75;16348.67;21591.7;19013.65;16622.69;20343.3;12548.22;11597.07
JOSE MARIO SCHREINER;204386;DEM;GO;3949.98;18241.3;20979.15;15455.6;8701.24;13178.9;18468.57;8014.18
JOSÉ MEDEIROS;204472;PODE;MT;8720.01;14609.47;8648.42;6135.85;5585.52;5684.41;6174.11;6630.99
JOSÉ NELTO;204391;PODE;GO;4868.07;5096.16;8793.48;6296.27;5661.61;4458.03;4336.62;4450.0
JOSÉ NUNES;160619;PSD;BA;7482.74;6112.94;6208.11;6557.59;6508.33;6894.57;6183.41;6093.44
JOSÉ PRIANTE;74079;MDB;PA;19172.9;18946.72;18500.16;24501.36;17890.06;28554.12;18546.99;10952.61
JOSÉ RICARDO;204555;PT;AM;12927.7;13564.76;12203.22;18581.65;20527.54;35707.47;40969.91;14989.82
JOSÉ ROCHA;74554;PL;BA;4960.38;3067.65;3203.79;3407.71;7347.3;3333.49;3393.2;3726.32
JOSEILDO RAMOS;209189;PT;BA;0.0;11933.51;6022.31;6115.86;8408.2;8428.98;7149.0;9190.81
JOSIMAR MARANHÃOZINHO;204563;PL;MA;5033.25;33930.01;20644.98;55225.95;6880.03;23968.22;27719.97;35264.41
JUAREZ COSTA;204474;MDB;MT;6774.49;5704.28;5347.95;5881.53;4257.64;14488.62;15757.62;5673.89
JULIAN LEMOS;204420;PSL;PB;4101.46;14373.08;3094.39;2437.22;2536.88;2674.58;2435.29;2646.02
JÚLIO CESAR;74317;PSD;PI;25408.24;14612.82;14663.55;16217.65;16113.53;7550.16;18105.23;25888.45
JULIO CESAR RIBEIRO;204372;REPUBLICANOS;DF;3263.68;12461.48;15606.02;20491.7;16716.63;20012.07;25751.5;24694.54
JÚLIO DELGADO;73586;PSB;MG;5114.8;5145.07;4705.82;4925.71;1540.11;4604.39;4995.06;5455.35
JUNINHO DO PNEU;204457;DEM;RJ;8952.45;3951.84;3704.0;9691.78;10028.56;9858.87;9766.02;10656.33
JUNIO AMARAL;204520;PSL;MG;4048.48;2697.15;3005.02;3007.17;6079.14;7064.78;4832.53;4499.41
JÚNIOR BOZZELLA;204502;PSL;SP;1685.16;8784.37;18562.3;23729.56;33766.06;22260.88;34222.14;30078.35
JÚNIOR FERRARI;204497;PSD;PA;3879.4;2034.41;3549.07;2333.15;9625.06;10475.21;2577.6;2003.55
JUNIOR LOURENÇO;204574;PL;MA;5382.59;16280.61;5873.89;16780.71;10438.09;28859.42;43925.34;33354.88
JÚNIOR MANO;204550;PL;CE;41184.0;37680.19;27907.99;16143.59;30804.37;25967.76;19106.73;11890.02
JUSCELINO FILHO;178886;DEM;MA;22969.64;33996.07;52718.27;41626.46;24796.99;41098.44;40538.08;21023.82
KIM KATAGUIRI;204536;DEM;SP;9909.04;9217.6;10239.59;12165.14;9484.27;8280.6;13481.87;1760.97
LAERCIO OLIVEIRA;151208;PP;SE;7504.6;7769.33;7448.7;7930.94;8097.7;9042.28;32996.64;8757.45
LAFAYETTE DE ANDRADA;98057;REPUBLICANOS;MG;18258.72;19915.39;18532.07;17412.99;16264.77;16868.85;16384.4;8339.15
LAURIETE;160534;PL;ES;1858.6;12980.66;5414.75;9833.5;15043.91;16090.95;19815.88;23197.17
LEANDRE;178832;PV;PR;4872.23;7005.22;2715.21;11691.26;6782.2;6740.62;7255.77;6642.3
LEDA SADALA;204375;AVANTE;AP;25749.14;4612.28;6190.9;4675.88;16626.0;14740.0;6161.51;3001.97
LÉO MORAES;204359;PODE;RO;13876.08;7832.38;11049.84;13791.96;7263.11;8024.14;9457.43;6690.33
LÉO MOTTA;204547;PSL;MG;6148.29;6215.25;28300.72;3115.55;11530.4;30398.68;4631.79;10225.35
LEONARDO MONTEIRO;74156;PT;MG;21992.55;16757.12;22870.42;18656.37;21256.02;19820.62;22625.77;18549.68
LEÔNIDAS CRISTINO;74299;PDT;CE;5177.79;5594.99;5630.96;5746.91;5345.8;5162.08;5547.19;5449.05
LEUR LOMANTO JÚNIOR;92102;DEM;BA;14750.75;22930.36;18228.71;14099.99;8863.74;18636.6;18899.57;18271.31
LÍDICE DA MATA;139285;PSB;BA;7886.31;8512.58;8389.7;8155.34;8010.07;7819.02;7843.72;8032.85
LINCOLN PORTELA;74585;PL;MG;6458.95;6461.38;6514.45;7394.69;8127.88;7451.85;7746.61;4565.87
LIZIANE BAYER;204405;PSB;RS;7555.3;1555.43;2179.92;13594.64;9736.28;10628.38;11044.23;2639.56
LOESTER TRUTIS;204382;PSL;MS;6758.86;2418.52;3380.16;3056.81;35274.9;33848.76;8649.88;38419.66
LOURIVAL GOMES;196358;PSL;RJ;1608.08;1779.15;1958.4;19306.48;15067.61;15799.78;18126.17;13657.01
LUCAS GONZALEZ;204523;NOVO;MG;11323.39;16824.01;16488.21;17507.91;11406.66;8293.95;7263.44;7118.43
LUCAS REDECKER;204404;PSDB;RS;12537.97;8083.89;9762.15;12261.7;9654.19;7462.61;9847.65;9571.81
LUCAS VERGILIO;178879;SOLIDARIEDADE;GO;28245.42;33139.18;38174.34;51192.54;53493.14;36004.93;22741.26;32318.96
LUCIANO BIVAR;74478;PSL;PE;11866.94;11199.64;18809.44;8998.96;2347.73;9208.91;10323.04;9295.8
LUCIANO DUCCI;178931;PSB;PR;7505.37;6740.22;8042.18;8217.17;7557.19;6981.2;8523.38;7521.22
LUCIO MOSQUINI;178954;MDB;RO;3018.44;2680.74;2969.02;2911.19;2963.83;2596.68;2747.79;3308.98
LUIS MIRANDA;204381;DEM;DF;3464.71;2123.08;2934.12;14486.12;2739.55;2955.08;14272.84;13850.0
LUIS TIBÉ;160510;AVANTE;MG;9951.97;9224.03;10948.98;8000.4;8715.63;8554.04;8746.47;8794.28
LUISA CANZIANI;204410;PTB;PR;6013.77;15367.03;19531.37;14649.29;12334.49;17813.36;14128.93;15581.85
LUIZ ANTÔNIO CORRÊA;204448;PL;RJ;6723.35;6392.52;8045.15;8352.69;7580.9;7746.43;8182.94;7594.12
LUIZ CARLOS;160645;PSDB;AP;26324.01;34925.38;63500.63;52273.71;41579.85;32361.52;48043.25;29970.44
LUIZ CARLOS MOTTA;204485;PL;SP;9906.1;12011.88;6374.44;8419.62;11231.15;9462.59;9663.52;3517.78
LUIZ FLÁVIO GOMES;204543;PSB;SP;7813.57;9523.7;7127.2;4420.92;5389.19;9114.48;2841.51;12913.41
LUIZ LIMA;204455;PSL;RJ;14651.94;13942.87;10900.77;10471.82;9797.29;9557.77;10172.05;18131.64
LUIZ NISHIMORI;162332;PL;PR;9564.16;10898.4;13789.36;41083.93;43837.71;10950.62;15054.68;19950.03
LUIZ PHILIPPE DE ORLEANS E BRAGANÇA;204526;PSL;SP;11519.15;13021.74;10813.86;15805.29;11299.73;15366.74;1197.72;480.49
LUIZA ERUNDINA;74784;PSOL;SP;8568.0;10009.3;10955.34;11001.89;12358.53;7931.48;8388.45;8879.83
LUIZÃO GOULART;204418;REPUBLICANOS;PR;6939.69;8469.96;8236.8;7910.5;7448.78;7532.41;7674.4;7426.15
LUIZIANNE LINS;178866;PT;CE;6686.1;18110.07;20149.73;45925.95;29364.78;33415.21;18552.7;6323.63
MAGDA MOFATTO;166402;PL;GO;21398.37;25086.39;23378.9;22821.4;32649.9;42787.76;23374.72;33933.13
MAJOR FABIANA;204458;PSL;RJ;19080.01;2856.06;4287.87;3232.78;1232.79;5346.45;1164.39;0.0
MANUEL MARCOS;204469;REPUBLICANOS;AC;8424.1;16815.32;38888.58;18613.58;14675.86;14812.21;11363.66;16433.29
MARA ROCHA;204471;PSDB;AC;6906.07;20846.26;6784.39;10896.07;10576.72;27357.45;23799.81;23737.31
MARCEL VAN HATTEM;156190;NOVO;RS;2576.73;6481.76;4583.92;3133.52;8896.85;6843.68;9501.27;9062.86
MARCELO ARO;146788;PP;MG;10782.07;4628.03;10555.73;10901.89;10713.14;10481.17;4056.93;11061.32
MARCELO BRUM;205863;PSL;RS;3249.39;6882.33;11399.63;7033.58;6639.61;14107.13;6219.14;6656.09
MARCELO CALERO;204433;CIDADANIA;RJ;13767.0;9476.39;15058.18;13664.35;14684.08;15874.89;13618.28;18014.03
MARCELO FREIXO;76874;PSOL;RJ;27688.62;7381.34;17063.52;10084.75;12838.34;14797.32;10682.55;10602.91
MARCELO MORAES;133810;PTB;RS;2214.77;2371.58;1712.35;2297.62;2425.96;3270.45;3492.04;3323.71
MARCELO NILO;204558;PSB;BA;8996.23;9299.23;8314.17;9493.89;9558.84;9170.45;9201.76;9414.36
MARCELO RAMOS;204556;PL;AM;17447.81;27635.45;8832.41;7317.47;16563.74;15681.79;8874.39;7725.03
MARCIO ALVINO;178983;PL;SP;4354.04;4981.15;4378.13;6799.88;5932.88;5810.16;5889.96;3575.07
MÁRCIO BIOLCHI;179001;MDB;RS;16906.5;15467.1;10602.12;9834.22;9327.36;8698.31;8918.85;9254.24
MÁRCIO JERRY;81055;PCdoB;MA;2331.94;1892.95;33972.18;6427.85;34004.87;4355.07;4631.72;4058.43
MÁRCIO LABRE;204452;PSL;RJ;18882.41;18786.95;2809.39;28345.48;34833.47;38050.26;36969.32;26680.59
MÁRCIO MARINHO;150418;REPUBLICANOS;BA;15653.32;24188.62;19872.81;33909.69;8676.02;16273.91;11456.61;36289.85
MARCO BERTAIOLLI;204522;PSD;SP;19194.52;16226.64;18199.4;21050.76;13766.65;15723.06;15747.26;17917.24
MARCON;160535;PT;RS;6459.91;6218.79;6476.96;5981.69;5783.26;5848.89;5905.8;5407.31
MARCOS AURÉLIO SAMPAIO;204431;MDB;PI;27327.84;3348.44;3324.49;5995.31;3552.42;4299.58;4544.88;1958.59
MARCOS PEREIRA;204506;REPUBLICANOS;SP;21075.51;17107.07;18472.88;27064.52;7587.31;7798.94;39088.73;17407.27
MARGARETE COELHO;204430;PP;PI;8010.49;8431.09;17310.43;17652.37;17317.11;18266.05;6996.1;17053.27
MARGARIDA SALOMÃO;171619;PT;MG;6676.41;7467.83;6419.18;6416.0;7277.44;4340.31;6279.95;5866.22
MARIA DO ROSÁRIO;74398;PT;RS;7062.65;8624.77;8423.17;7714.23;7523.26;7576.95;7760.41;7074.79
MARIA ROSAS;204540;REPUBLICANOS;SP;2373.37;3043.0;2935.31;6817.74;6980.78;8036.18;10361.68;9207.52
MARIANA CARVALHO;178956;PSDB;RO;17557.93;12798.12;12880.08;2670.32;13416.73;7132.94;24841.32;16979.68
MARÍLIA ARRAES;204428;PT;PE;3527.17;2475.73;2771.81;5363.54;4176.12;5165.11;4199.29;4038.78
MARINA SANTOS;204432;SOLIDARIEDADE;PI;2961.97;20066.68;17797.9;2379.56;2055.05;2355.57;1969.54;6159.11
MÁRIO HERINGER;74158;PDT;MG;17143.67;33530.73;26126.11;30058.73;26503.82;28483.36;27252.78;16267.79
MÁRIO NEGROMONTE JR.;178858;PP;BA;12714.21;27033.1;2419.45;12863.18;3032.66;12978.38;27245.55;2659.22
MARLON SANTOS;204403;PDT;RS;14738.53;9204.59;9640.44;8585.04;8640.88;8408.19;16618.27;16582.28
MARRECA FILHO;204566;PATRIOTA;MA;23668.69;1792.18;8519.34;41450.26;40424.19;38187.88;30231.85;50727.12
MARX BELTRÃO;178843;PSD;AL;24484.79;2465.33;28983.69;2962.12;2685.85;23612.68;2928.63;2569.63
MAURÍCIO DZIEDRICKI;75431;PTB;RS;3292.29;2826.94;1734.31;4031.56;7212.12;6649.49;6711.1;6828.34
MAURO BENEVIDES FILHO;204486;PDT;CE;13481.61;17835.85;20688.54;16196.0;0.0;0.0;0.0;0.0
MAURO LOPES;74749;MDB;MG;13533.22;13146.85;14073.13;14739.14;16213.67;14016.24;13803.78;8614.49
MAURO NAZIF;141508;PSB;RO;11448.95;16558.03;16618.55;13286.75;11385.35;9328.18;7502.21;15265.52
MIGUEL HADDAD;178984;PSDB;SP;0.0;0.0;0.0;0.0;0.0;0.0;13010.76;21319.48
MIGUEL LOMBARDI;178985;PL;SP;6055.36;4788.61;4554.19;4592.28;2621.66;2367.87;3490.7;3232.73
MILTON VIEIRA;154178;REPUBLICANOS;SP;2893.21;2053.55;7250.13;11178.54;9500.01;9377.52;9788.69;9455.45
MISAEL VARELLA;178895;PSD;MG;36494.05;29200.72;27517.39;29327.62;23579.26;19029.92;27640.71;22582.91
NATÁLIA BONAVIDES;204453;PT;RN;19862.99;6142.86;6153.88;6340.23;8004.66;8363.48;9117.41;10185.95
NELSON BARBUDO;204449;PSL;MT;4423.82;2964.0;4853.9;5178.93;10563.12;10253.42;12543.27;7585.47
NELSON PELLEGRINO;74571;PT;BA;5651.19;5856.23;5736.95;5850.73;5608.14;5789.65;5485.14;5635.53
NEREU CRISPIM;204415;PSL;RS;5491.9;7153.17;6196.84;6513.18;5803.85;6067.57;5565.66;6636.29
NERI GELLER;146307;PP;MT;6624.59;6699.42;6314.19;6675.51;6639.66;6714.98;6915.04;6697.75
NEWTON CARDOSO JR;178896;MDB;MG;1681.93;3861.0;13582.99;2759.71;8521.69;16991.27;4023.47;8088.78
NICOLETTI;204479;PSL;RR;10159.06;7615.07;7601.38;7924.89;2962.24;19501.55;2645.5;3561.97
NILSON PINTO;74352;PSDB;PA;7335.64;7788.07;7562.19;7601.51;7732.01;7382.43;7826.71;8707.52
NILTO TATTO;178986;PT;SP;8009.5;8438.21;12977.95;8845.07;24376.17;8571.78;21841.14;22144.14
NIVALDO ALBUQUERQUE;194260;PTB;AL;37721.46;40770.64;42731.54;41096.65;42228.06;39875.87;34454.53;32396.8
NORMA AYUB;66179;DEM;ES;7577.77;8828.43;9152.47;7238.04;8559.1;6600.3;8794.99;7788.24
ODAIR CUNHA;74159;PT;MG;10132.7;4338.37;4202.03;4279.21;3843.46;5816.6;9292.32;2318.82
OLIVAL MARQUES;204498;DEM;PA;28935.46;35219.56;36986.88;40407.13;36865.28;36250.97;32485.93;28112.37
ORLANDO SILVA;178987;PCdoB;SP;23567.33;23064.53;26351.93;15071.92;22669.38;17974.88;26461.69;16417.97
OSIRES DAMASO;204363;PSC;TO;23795.92;27635.69;4469.99;4357.0;4571.81;4539.73;24110.36;32871.97
OSSESIO SILVA;204422;REPUBLICANOS;PE;10044.65;8772.35;15014.69;14036.92;15255.9;14686.04;14498.67;14800.42
OTACI NASCIMENTO;204475;SOLIDARIEDADE;RR;26221.75;31719.6;20724.84;34326.54;35512.73;17592.99;41606.48;60391.43
OTONI DE PAULA;204441;PSC;RJ;6576.39;6382.0;4590.13;4398.57;7782.53;6427.73;8247.97;3498.33
OTTO ALENCAR FILHO;204573;PSD;BA;5684.6;7404.83;6022.62;9148.27;6451.43;15105.61;9367.07;9720.48
PADRE JOÃO;160556;PT;MG;6610.62;5796.85;7347.67;6398.1;6535.88;6728.95;7508.29;6765.74
PAES LANDIM;74319;PTB;PI;0.0;0.0;0.0;0.0;9654.0;18184.29;47474.14;25928.51
PASTOR EURICO;160642;PATRIOTA;PE;3232.06;2898.49;2729.3;2872.05;3240.04;4099.7;4079.89;3859.64
PASTOR SARGENTO ISIDÓRIO;204553;AVANTE;BA;21072.07;16908.9;26227.66;24540.97;24034.6;24783.7;26097.59;8205.45
PATRUS ANANIAS;74160;PT;MG;16844.31;14605.73;18331.58;18400.76;18331.39;26289.43;23351.33;27525.22
PAULA BELMONTE;204377;CIDADANIA;DF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAULÃO;171617;PT;AL;12101.78;9856.57;7788.47;12259.69;7917.88;8769.4;8254.36;8551.84
PAULO ABI-ACKEL;141516;PSDB;MG;21602.7;8588.65;7298.8;8707.53;8377.92;11252.36;7201.52;10336.83
PAULO AZI;178860;DEM;BA;21615.15;18187.9;5997.51;30912.38;6988.49;16363.99;32823.08;4416.47
PAULO BENGTSON;204538;PTB;PA;15592.48;27401.9;11317.21;10851.96;38636.1;16024.32;20910.94;14089.44
PAULO EDUARDO MARTINS;193726;PSC;PR;9698.5;4339.46;4423.89;7287.21;7460.59;5773.23;5308.93;496.05
PAULO FREIRE COSTA;160558;PL;SP;12522.16;37001.9;15424.26;16019.51;33669.47;14224.68;17346.89;14606.13
PAULO GANIME;204461;NOVO;RJ;11646.85;9031.17;8666.39;7226.7;6003.33;7793.43;7064.27;8566.81
PAULO GUEDES;204492;PT;MG;6067.91;6010.9;5916.46;5596.64;5760.17;5748.4;5596.8;6031.82
PAULO PEREIRA DA SILVA;141518;SOLIDARIEDADE;SP;2318.09;4365.69;3103.78;7174.39;2504.32;3052.12;2378.71;2529.36
PAULO PIMENTA;74400;PT;RS;11273.0;24743.54;11521.44;13603.23;10585.18;10686.71;10835.74;8164.85
PAULO RAMOS;133968;PDT;RJ;1108.03;5973.88;6910.33;6535.34;14292.41;8600.54;8928.07;14928.09
PAULO TEIXEIRA;141488;PT;SP;36489.43;36678.07;37751.22;2305.39;29486.04;33909.97;34361.74;32985.17
PEDRO AUGUSTO BEZERRA;90201;PTB;CE;7177.86;5990.0;10996.57;5108.3;18506.94;9881.71;10270.33;9685.13
PEDRO CUNHA LIMA;178912;PSDB;PB;11888.39;14399.73;15214.43;9273.07;18209.59;20250.58;16159.21;18672.73
PEDRO LUCAS FERNANDES;122974;PTB;MA;9585.95;38984.39;44360.37;17550.65;21315.19;28981.27;29522.51;23091.35
PEDRO LUPION;204395;DEM;PR;4552.5;4420.21;4593.83;4605.37;4429.75;4266.59;4264.22;4873.75
PEDRO PAULO;122158;DEM;RJ;29159.84;18064.17;23545.45;13558.83;15228.71;21634.89;13463.91;13488.96
PEDRO UCZAI;160604;PT;SC;5218.31;5638.84;6145.76;5474.29;6071.89;5814.98;5939.99;9051.35
PEDRO WESTPHALEN;204406;PP;RS;7338.22;7645.04;8248.05;8245.82;7998.27;8047.18;8008.83;8082.57
PERPÉTUA ALMEIDA;73943;PCdoB;AC;5992.94;7969.76;19238.99;12371.63;19091.9;14650.38;15603.52;14483.26
PINHEIRINHO;204524;PP;MG;1979.28;3325.76;3090.74;3788.73;3431.66;2663.99;3065.39;3247.35
POLICIAL KATIA SASTRE;204529;PL;SP;1619.24;5823.69;5000.92;5430.57;6926.06;4153.41;6352.63;7545.3
POMPEO DE MATTOS;73486;PDT;RS;3066.91;3836.47;2976.56;3859.79;3891.42;3326.69;3573.57;3239.79
PR. MARCO FELICIANO;160601;PODE;SP;23437.21;27045.54;26195.85;11118.47;27869.82;26131.19;9352.49;11210.59
PROFESSOR ALCIDES;204390;PP;GO;35211.85;35452.05;41222.54;41165.56;41566.38;41759.12;32552.22;28283.01
PROFESSOR ISRAEL BATISTA;204383;PV;DF;6023.29;2066.0;2001.76;2404.56;10931.52;16900.6;15510.07;11301.36
PROFESSOR JOZIEL;204446;PSL;RJ;15891.42;18935.54;11048.45;31078.98;15470.61;22159.73;30510.8;28529.08
PROFESSORA DAYANE PIMENTEL;204565;PSL;BA;3584.24;10596.87;9071.22;10259.9;10378.15;9717.34;10045.69;9916.02
PROFESSORA DORINHA SEABRA REZENDE;160639;DEM;TO;5236.24;5691.81;5601.95;6332.5;6774.12;6952.61;6274.96;6266.34
PROFESSORA MARCIVANIA;160641;PCdoB;AP;8642.56;11748.14;66642.89;28963.56;18278.87;50891.21;36140.74;27374.51
PROFESSORA ROSA NEIDE;204467;PT;MT;6478.34;8397.15;6642.1;7845.93;6993.26;7267.86;7791.95;7890.37
RAFAEL MOTTA;178951;PSB;RN;3877.3;25873.45;12487.08;24629.72;3699.02;3459.48;3745.04;3666.81
RAIMUNDO COSTA;204567;PL;BA;7473.8;2986.66;3021.36;3449.09;3901.43;3743.61;3518.27;6932.02
RAUL HENRY;141523;MDB;PE;5622.02;7976.47;5234.58;4948.8;9618.49;5104.08;10033.92;6681.09
REGINALDO LOPES;74161;PT;MG;13665.45;13989.4;14289.88;20125.68;19940.11;21623.63;9792.93;17318.21
REINHOLD STEPHANES JUNIOR;205865;PSD;PR;12333.37;12735.02;11811.97;12035.59;12027.64;11764.05;10938.67;10943.65
REJANE DIAS;178925;PT;PI;7207.63;8161.76;6510.03;10086.3;7527.88;25420.72;21015.7;21009.66
RENATA ABREU;178989;PODE;SP;27521.79;8567.3;4777.08;28691.34;20532.96;17790.32;10637.01;25298.12
RENILDO CALHEIROS;73801;PCdoB;PE;9751.54;9470.89;9205.55;9614.63;9574.75;10030.97;9588.02;9878.99
RICARDO BARROS;73788;PP;PR;34384.6;20625.0;20284.7;17836.56;15767.61;27663.37;17518.89;19333.16
RICARDO GUIDI;204362;PSD;SC;3751.92;5372.99;5637.17;5592.34;5683.1;6491.99;5617.12;6652.23
RICARDO IZAR;160655;PP;SP;20767.81;16308.53;8463.29;8412.09;8711.27;8501.11;7931.37;3387.32
RICARDO TEOBALDO;178920;PODE;PE;14421.17;14214.79;15110.55;61136.66;11163.54;11894.57;15443.3;29140.68
ROBÉRIO MONTEIRO;204489;PDT;CE;3311.68;2590.71;2282.02;29975.98;21526.7;44350.22;12232.1;38239.26
ROBERTO ALVES;152610;REPUBLICANOS;SP;23419.01;25936.62;26047.2;24655.61;23987.34;7649.49;20109.11;10539.33
ROBERTO DE LUCENA;160653;PODE;SP;4394.16;2532.77;3304.1;3184.89;3817.21;3919.83;9613.87;3862.11
ROBERTO PESSOA;74305;PSDB;CE;23565.25;9648.64;34682.05;51469.82;18877.28;29034.92;20316.27;33216.16
RODRIGO AGOSTINHO;204530;PSB;SP;2608.02;1762.83;1620.26;1611.7;1324.58;3029.47;5303.43;2431.08
RODRIGO COELHO;204366;PSB;SC;9345.34;6296.94;18508.88;23509.29;17073.32;11628.84;6950.73;4600.67
